station,dwr3id,pname,value,cdecday
Huysink,HYS,swe_latest,3.7,2017-06-13
Huysink,HYS,swe_percapr1,8,2017-06-13
Robinson Cow Camp,RCC,swe_latest,4.6,2017-06-13
Robbs Saddle,RBB,swe_latest,0,2017-06-13
Robbs Saddle,RBB,swe_percapr1,0,2017-06-13
Greek Store,GKS,swe_latest,0,2017-06-13
Greek Store,GKS,swe_percapr1,0,2017-06-13
Blue Canyon,BLC,swe_latest,0,2017-06-13
Blue Canyon,BLC,swe_percapr1,0,2017-06-13
Robbs Powerhouse,RBP,swe_latest,0,2017-06-13
Robbs Powerhouse,RBP,swe_percapr1,0,2017-06-13
Deadman Creek,DDM,swe_latest,39.4,2017-06-13
Deadman Creek,DDM,swe_percapr1,105,2017-06-13
Highland Meadow,HHM,swe_latest,45.4,2017-06-13
Highland Meadow,HHM,swe_percapr1,94,2017-06-13
Gianelli Meadow,GNL,swe_latest,38.4,2017-06-13
Gianelli Meadow,GNL,swe_percapr1,69,2017-06-13
Blue Lakes,BLK,swe_latest,25,2017-06-13
Blue Lakes,BLK,swe_percapr1,75,2017-06-13
Stanislaus Meadow,SLM,swe_latest,28.4,2017-06-13
Stanislaus Meadow,SLM,swe_percapr1,59,2017-06-13
Bloods Creek,BLD,swe_latest,0,2017-06-13
Bloods Creek,BLD,swe_percapr1,0,2017-06-13
Black Springs,BLS,swe_latest,0,2017-06-13
Black Springs,BLS,swe_percapr1,0,2017-06-13
Dana Meadows,DAN,swe_latest,21.1,2017-06-13
Dana Meadows,DAN,swe_percapr1,76,2017-06-13
Tuolumne Meadows,TUM,swe_latest,0,2017-06-13
Tuolumne Meadows,TUM,swe_percapr1,0,2017-06-13
Horse Meadow,HRS,swe_latest,51.7,2017-06-13
Horse Meadow,HRS,swe_percapr1,106,2017-06-13
Lake Tenaya,TNY,swe_latest,2.6,2017-06-13
Lake Tenaya,TNY,swe_percapr1,7,2017-06-13
White Wolf,WHW,swe_latest,0,2017-06-13
Paradise Meadow,PDS,swe_latest,13.1,2017-06-13
Paradise Meadow,PDS,swe_percapr1,31,2017-06-13
Lower Kibbie Ridge,KIB,swe_latest,0,2017-06-13
Lower Kibbie Ridge,KIB,swe_percapr1,0,2017-06-13
Volcanic Knob,VLC,swe_latest,27.6,2017-06-13
Volcanic Knob,VLC,swe_percapr1,91,2017-06-13
Kaiser Point,KSP,swe_latest,25.2,2017-06-13
Kaiser Point,KSP,swe_percapr1,66,2017-06-13
Green Mountain,GRM,swe_latest,0,2017-06-13
Green Mountain,GRM,swe_percapr1,0,2017-06-13
Devils Postpile,DPO,swe_latest,0,2017-06-13
Tamarack Summit,TMR,swe_latest,0,2017-06-13
Tamarack Summit,TMR,swe_percapr1,0,2017-06-13
Chilkoot Meadow,CHM,swe_latest,0,2017-06-13
Chilkoot Meadow,CHM,swe_percapr1,0,2017-06-13
Huntington Lake,HNT,swe_latest,0,2017-06-13
Huntington Lake,HNT,swe_percapr1,0,2017-06-13
Poison Ridge,PSR,swe_latest,0,2017-06-13
Poison Ridge,PSR,swe_percapr1,0,2017-06-13
Bishop Pass,BSH,swe_latest,0,2017-06-13
Bishop Pass,BSH,swe_percapr1,0,2017-06-13
State Lakes,STL,swe_latest,3.2,2017-06-13
State Lakes,STL,swe_percapr1,11,2017-06-13
Mitchell Meadow,MTM,swe_latest,11,2017-06-13
Mitchell Meadow,MTM,swe_percapr1,33,2017-06-13
Upper Burnt Corral,UBC,swe_latest,18.1,2017-06-13
Upper Burnt Corral,UBC,swe_percapr1,52,2017-06-13
West Woodchuck Meadow,WWC,swe_latest,4.8,2017-06-13
West Woodchuck Meadow,WWC,swe_percapr1,14,2017-06-13
Big Meadows,BIM,swe_latest,0,2017-06-13
Big Meadows,BIM,swe_percapr1,0,2017-06-13
Quaking Aspen,QUA,swe_latest,0,2017-06-13
Quaking Aspen,QUA,swe_percapr1,0,2017-06-13
Giant Forest,GNF,swe_latest,0,2017-06-13
Giant Forest,GNF,swe_percapr1,0,2017-06-13
Chagoopa Plateau,CHP,swe_latest,2.3,2017-06-13
Chagoopa Plateau,CHP,swe_percapr1,10,2017-06-13
Pascoes,PSC,swe_latest,0,2017-06-13
Pascoes,PSC,swe_percapr1,0,2017-06-13
Tunnel Guard Station,TUN,swe_latest,0,2017-06-13
Tunnel Guard Station,TUN,swe_percapr1,0,2017-06-13
Beach Meadows,BCH,swe_latest,0,2017-06-13
Beach Meadows,BCH,swe_percapr1,0,2017-06-13
Dismal Swamp,DSS,swe_latest,9.9,2017-06-13
Dismal Swamp,DSS,swe_percapr1,33,2017-06-13
Squaw Valley,SQV,swe_latest,20.7,2017-06-13
Squaw Valley,SQV,swe_percapr1,44,2017-06-13
Independence Creek,INN,swe_latest,0,2017-06-13
Independence Creek,INN,swe_percapr1,0,2017-06-13
Truckee 2,TK2,swe_latest,0,2017-06-13
Truckee 2,TK2,swe_percapr1,0,2017-06-13
Mount Rose Ski Area,MSK,swe_latest,59.6,2017-06-13
Mount Rose Ski Area,MSK,swe_percapr1,154,2017-06-13
Heavenly Valley,HVN,swe_latest,4.6,2017-06-13
Heavenly Valley,HVN,swe_percapr1,16,2017-06-13
Hagans Meadow,HGM,swe_latest,0,2017-06-13
Hagans Meadow,HGM,swe_percapr1,0,2017-06-13
Marlette Lake,MRL,swe_latest,0,2017-06-13
Marlette Lake,MRL,swe_percapr1,0,2017-06-13
Echo Peak 5,EP5,swe_latest,1.4,2017-06-13
Echo Peak 5,EP5,swe_percapr1,3,2017-06-13
Tahoe City Cross,TCC,swe_latest,0,2017-06-13
Tahoe City Cross,TCC,swe_percapr1,0,2017-06-13
Ward Creek 3,WC3,swe_latest,0,2017-06-13
Ward Creek 3,WC3,swe_percapr1,0,2017-06-13
Fallen Leaf Lake,FLL,swe_latest,0,2017-06-13
Fallen Leaf Lake,FLL,swe_percapr1,0,2017-06-13
Ebbetts Pass,EBB,swe_latest,24.4,2017-06-13
Ebbetts Pass,EBB,swe_percapr1,62,2017-06-13
Horse Meadow,HOR,swe_latest,14.5,2017-06-13
Monitor Pass,MNT,swe_latest,0,2017-06-13
Spratt Creek,SPT,swe_latest,0,2017-06-13
Spratt Creek,SPT,swe_percapr1,0,2017-06-13
Leavitt Lake,LVT,swe_latest,99.5,2017-06-13
Summit Meadow,SDW,swe_latest,11.3,2017-06-13
Virginia Lakes,VRG,swe_latest,1.3,2017-06-13
Virginia Lakes,VRG,swe_percapr1,6,2017-06-13
Lobdell Lake,LBD,swe_latest,0,2017-06-13
Lobdell Lake,LBD,swe_percapr1,0,2017-06-13
Sonora Pass Bridge,SPS,swe_latest,7.3,2017-06-13
Sonora Pass Bridge,SPS,swe_percapr1,28,2017-06-13
Leavitt Meadows,LVM,swe_latest,0,2017-06-13
Leavitt Meadows,LVM,swe_percapr1,0,2017-06-13
Gem Pass,GEM,swe_latest,33.8,2017-06-13
Gem Pass,GEM,swe_percapr1,106,2017-06-13
Sawmill,SWM,swe_latest,0,2017-06-13
Sawmill,SWM,swe_percapr1,0,2017-06-13
Big Pine Creek,BGP,swe_latest,0,2017-06-13
Big Pine Creek,BGP,swe_percapr1,0,2017-06-13
South Lake,SLK,swe_latest,0,2017-06-13
South Lake,SLK,swe_percapr1,0,2017-06-13
Mammoth Pass,MHP,swe_latest,44.3,2017-06-13
Mammoth Pass,MHP,swe_percapr1,104,2017-06-13
Peterson Flat,PET,swe_latest,0,2017-06-14
Peterson Flat,PET,swe_percapr1,0,2017-06-14
Red Rock Mountain,RRM,swe_latest,0,2017-06-14
Red Rock Mountain,RRM,swe_percapr1,0,2017-06-14
Scott Mountain,SCT,swe_latest,0,2017-06-14
Scott Mountain,SCT,swe_percapr1,0,2017-06-14
Mumbo Basin,MUM,swe_latest,0,2017-06-14
Mumbo Basin,MUM,swe_percapr1,0,2017-06-14
Big Flat,BFL,swe_latest,0,2017-06-14
Big Flat,BFL,swe_percapr1,0,2017-06-14
Crowder Flat,CWF,swe_latest,0,2017-06-14
Cedar Pass,CDP,swe_latest,0,2017-06-14
Cedar Pass,CDP,swe_percapr1,0,2017-06-14
Blacks Mountain,BLA,swe_latest,0,2017-06-14
Blacks Mountain,BLA,swe_percapr1,0,2017-06-14
Sand Flat,SDF,swe_latest,11.3,2017-06-14
Sand Flat,SDF,swe_percapr1,26,2017-06-14
Medicine Lake,MED,swe_latest,4.6,2017-06-14
Medicine Lake,MED,swe_percapr1,14,2017-06-14
Adin Mountain,ADM,swe_latest,0,2017-06-14
Adin Mountain,ADM,swe_percapr1,0,2017-06-14
Snow Mountain,SNM,swe_latest,0,2017-06-14
Snow Mountain,SNM,swe_percapr1,0,2017-06-14
Slate Creek,SLT,swe_latest,0,2017-06-14
Slate Creek,SLT,swe_percapr1,0,2017-06-14
Stouts Meadow,STM,swe_latest,0,2017-06-14
Stouts Meadow,STM,swe_percapr1,0,2017-06-14
Kettle Rock,KTL,swe_latest,0,2017-06-14
Kettle Rock,KTL,swe_percapr1,0,2017-06-14
Grizzly Ridge,GRZ,swe_latest,0,2017-06-14
Grizzly Ridge,GRZ,swe_percapr1,0,2017-06-14
Pilot Peak,PLP,swe_latest,0.4,2017-06-14
Pilot Peak,PLP,swe_percapr1,0,2017-06-14
Gold Lake,GOL,swe_latest,24.2,2017-06-14
Gold Lake,GOL,swe_percapr1,66,2017-06-14
Harkness Flat,HRK,swe_latest,0,2017-06-14
Harkness Flat,HRK,swe_percapr1,0,2017-06-14
Rattlesnake,RTL,swe_latest,0,2017-06-14
Rattlesnake,RTL,swe_percapr1,0,2017-06-14
Bucks Lake,BKL,swe_latest,0,2017-06-14
Bucks Lake,BKL,swe_percapr1,0,2017-06-14
Four Trees,FOR,swe_latest,0,2017-06-14
Four Trees,FOR,swe_percapr1,0,2017-06-14
Noel Spring,NLS,swe_latest,0,2017-06-14
Schneiders,SCN,swe_latest,46.9,2017-06-14
Schneiders,SCN,swe_percapr1,135,2017-06-14
Carson Pass,CXS,swe_latest,10.5,2017-06-14
Caples Lake,CAP,swe_latest,0.7,2017-06-14
Caples Lake,CAP,swe_percapr1,2,2017-06-14
Alpha,ALP,swe_latest,0,2017-06-14
Alpha,ALP,swe_percapr1,0,2017-06-14
Forni Ridge,FRN,swe_latest,1.6,2017-06-14
Forni Ridge,FRN,swe_percapr1,4,2017-06-14
Silver Lake,SIL,swe_latest,0,2017-06-14
Silver Lake,SIL,swe_percapr1,0,2017-06-14
Central Sierra Snow Lab,CSL,swe_latest,3.7,2017-06-14
Central Sierra Snow Lab,CSL,swe_percapr1,11,2017-06-14
Van Vleck,VVL,swe_latest,1.1,2017-06-14
Van Vleck,VVL,swe_percapr1,3,2017-06-14
Huysink,HYS,swe_latest,3.4,2017-06-14
Huysink,HYS,swe_percapr1,7,2017-06-14
Robinson Cow Camp,RCC,swe_latest,2.7,2017-06-14
Robbs Saddle,RBB,swe_latest,0,2017-06-14
Robbs Saddle,RBB,swe_percapr1,0,2017-06-14
Greek Store,GKS,swe_latest,0,2017-06-14
Greek Store,GKS,swe_percapr1,0,2017-06-14
Blue Canyon,BLC,swe_latest,0,2017-06-14
Blue Canyon,BLC,swe_percapr1,0,2017-06-14
Robbs Powerhouse,RBP,swe_latest,0,2017-06-14
Robbs Powerhouse,RBP,swe_percapr1,0,2017-06-14
Deadman Creek,DDM,swe_latest,40.6,2017-06-14
Deadman Creek,DDM,swe_percapr1,109,2017-06-14
Highland Meadow,HHM,swe_latest,44.9,2017-06-14
Highland Meadow,HHM,swe_percapr1,93,2017-06-14
Gianelli Meadow,GNL,swe_latest,37.9,2017-06-14
Gianelli Meadow,GNL,swe_percapr1,68,2017-06-14
Blue Lakes,BLK,swe_latest,23.5,2017-06-14
Blue Lakes,BLK,swe_percapr1,70,2017-06-14
Stanislaus Meadow,SLM,swe_latest,28.3,2017-06-14
Stanislaus Meadow,SLM,swe_percapr1,59,2017-06-14
Bloods Creek,BLD,swe_latest,0,2017-06-14
Bloods Creek,BLD,swe_percapr1,0,2017-06-14
Black Springs,BLS,swe_latest,0,2017-06-14
Black Springs,BLS,swe_percapr1,0,2017-06-14
Dana Meadows,DAN,swe_latest,18.7,2017-06-14
Dana Meadows,DAN,swe_percapr1,67,2017-06-14
Tuolumne Meadows,TUM,swe_latest,0,2017-06-14
Tuolumne Meadows,TUM,swe_percapr1,0,2017-06-14
Horse Meadow,HRS,swe_latest,51.3,2017-06-14
Horse Meadow,HRS,swe_percapr1,105,2017-06-14
Lake Tenaya,TNY,swe_latest,1.9,2017-06-14
Lake Tenaya,TNY,swe_percapr1,5,2017-06-14
White Wolf,WHW,swe_latest,0,2017-06-14
Lower Kibbie Ridge,KIB,swe_latest,0,2017-06-14
Lower Kibbie Ridge,KIB,swe_percapr1,0,2017-06-14
Volcanic Knob,VLC,swe_latest,26.8,2017-06-14
Volcanic Knob,VLC,swe_percapr1,89,2017-06-14
Kaiser Point,KSP,swe_latest,24.1,2017-06-14
Kaiser Point,KSP,swe_percapr1,63,2017-06-14
Green Mountain,GRM,swe_latest,0,2017-06-14
Green Mountain,GRM,swe_percapr1,0,2017-06-14
Devils Postpile,DPO,swe_latest,0,2017-06-14
Tamarack Summit,TMR,swe_latest,0,2017-06-14
Tamarack Summit,TMR,swe_percapr1,0,2017-06-14
Chilkoot Meadow,CHM,swe_latest,0,2017-06-14
Chilkoot Meadow,CHM,swe_percapr1,0,2017-06-14
Huntington Lake,HNT,swe_latest,0,2017-06-14
Huntington Lake,HNT,swe_percapr1,0,2017-06-14
Poison Ridge,PSR,swe_latest,0,2017-06-14
Poison Ridge,PSR,swe_percapr1,0,2017-06-14
Bishop Pass,BSH,swe_latest,0,2017-06-14
Bishop Pass,BSH,swe_percapr1,0,2017-06-14
State Lakes,STL,swe_latest,1.2,2017-06-14
State Lakes,STL,swe_percapr1,4,2017-06-14
Mitchell Meadow,MTM,swe_latest,7.4,2017-06-14
Mitchell Meadow,MTM,swe_percapr1,22,2017-06-14
Upper Burnt Corral,UBC,swe_latest,17.2,2017-06-14
Upper Burnt Corral,UBC,swe_percapr1,49,2017-06-14
West Woodchuck Meadow,WWC,swe_latest,2.4,2017-06-14
West Woodchuck Meadow,WWC,swe_percapr1,7,2017-06-14
Big Meadows,BIM,swe_latest,0,2017-06-14
Big Meadows,BIM,swe_percapr1,0,2017-06-14
Quaking Aspen,QUA,swe_latest,0,2017-06-14
Quaking Aspen,QUA,swe_percapr1,0,2017-06-14
Giant Forest,GNF,swe_latest,0,2017-06-14
Giant Forest,GNF,swe_percapr1,0,2017-06-14
Chagoopa Plateau,CHP,swe_latest,1,2017-06-14
Chagoopa Plateau,CHP,swe_percapr1,4,2017-06-14
Pascoes,PSC,swe_latest,0,2017-06-14
Pascoes,PSC,swe_percapr1,0,2017-06-14
Tunnel Guard Station,TUN,swe_latest,0,2017-06-14
Tunnel Guard Station,TUN,swe_percapr1,0,2017-06-14
Beach Meadows,BCH,swe_latest,0,2017-06-14
Beach Meadows,BCH,swe_percapr1,0,2017-06-14
Dismal Swamp,DSS,swe_latest,11.1,2017-06-14
Dismal Swamp,DSS,swe_percapr1,38,2017-06-14
Squaw Valley,SQV,swe_latest,19.5,2017-06-14
Squaw Valley,SQV,swe_percapr1,41,2017-06-14
Independence Creek,INN,swe_latest,0,2017-06-14
Independence Creek,INN,swe_percapr1,0,2017-06-14
Truckee 2,TK2,swe_latest,0,2017-06-14
Truckee 2,TK2,swe_percapr1,0,2017-06-14
Mount Rose Ski Area,MSK,swe_latest,59.3,2017-06-14
Mount Rose Ski Area,MSK,swe_percapr1,154,2017-06-14
Heavenly Valley,HVN,swe_latest,3.6,2017-06-14
Heavenly Valley,HVN,swe_percapr1,12,2017-06-14
Hagans Meadow,HGM,swe_latest,0,2017-06-14
Hagans Meadow,HGM,swe_percapr1,0,2017-06-14
Marlette Lake,MRL,swe_latest,0,2017-06-14
Marlette Lake,MRL,swe_percapr1,0,2017-06-14
Echo Peak 5,EP5,swe_latest,0.7,2017-06-14
Echo Peak 5,EP5,swe_percapr1,1,2017-06-14
Tahoe City Cross,TCC,swe_latest,0,2017-06-14
Tahoe City Cross,TCC,swe_percapr1,0,2017-06-14
Ward Creek 3,WC3,swe_latest,0,2017-06-14
Ward Creek 3,WC3,swe_percapr1,0,2017-06-14
Fallen Leaf Lake,FLL,swe_latest,0,2017-06-14
Fallen Leaf Lake,FLL,swe_percapr1,0,2017-06-14
Ebbetts Pass,EBB,swe_latest,22.9,2017-06-14
Ebbetts Pass,EBB,swe_percapr1,59,2017-06-14
Horse Meadow,HOR,swe_latest,14,2017-06-14
Monitor Pass,MNT,swe_latest,0,2017-06-14
Spratt Creek,SPT,swe_latest,0,2017-06-14
Spratt Creek,SPT,swe_percapr1,0,2017-06-14
Leavitt Lake,LVT,swe_latest,100.2,2017-06-14
Summit Meadow,SDW,swe_latest,10.2,2017-06-14
Virginia Lakes,VRG,swe_latest,1.1,2017-06-14
Virginia Lakes,VRG,swe_percapr1,5,2017-06-14
Lobdell Lake,LBD,swe_latest,0,2017-06-14
Lobdell Lake,LBD,swe_percapr1,0,2017-06-14
Sonora Pass Bridge,SPS,swe_latest,6,2017-06-14
Sonora Pass Bridge,SPS,swe_percapr1,23,2017-06-14
Leavitt Meadows,LVM,swe_latest,0,2017-06-14
Leavitt Meadows,LVM,swe_percapr1,0,2017-06-14
Gem Pass,GEM,swe_latest,33.4,2017-06-14
Gem Pass,GEM,swe_percapr1,105,2017-06-14
Sawmill,SWM,swe_latest,0,2017-06-14
Sawmill,SWM,swe_percapr1,0,2017-06-14
Big Pine Creek,BGP,swe_latest,0,2017-06-14
Big Pine Creek,BGP,swe_percapr1,0,2017-06-14
South Lake,SLK,swe_latest,0,2017-06-14
South Lake,SLK,swe_percapr1,0,2017-06-14
Mammoth Pass,MHP,swe_latest,43.6,2017-06-14
Mammoth Pass,MHP,swe_percapr1,102,2017-06-14
Peterson Flat,PET,swe_latest,0,2017-06-15
Peterson Flat,PET,swe_percapr1,0,2017-06-15
Red Rock Mountain,RRM,swe_latest,0,2017-06-15
Red Rock Mountain,RRM,swe_percapr1,0,2017-06-15
Scott Mountain,SCT,swe_latest,0,2017-06-15
Scott Mountain,SCT,swe_percapr1,0,2017-06-15
Mumbo Basin,MUM,swe_latest,0,2017-06-15
Mumbo Basin,MUM,swe_percapr1,0,2017-06-15
Big Flat,BFL,swe_latest,0,2017-06-15
Big Flat,BFL,swe_percapr1,0,2017-06-15
Crowder Flat,CWF,swe_latest,0,2017-06-15
Cedar Pass,CDP,swe_latest,0,2017-06-15
Cedar Pass,CDP,swe_percapr1,0,2017-06-15
Blacks Mountain,BLA,swe_latest,0,2017-06-15
Blacks Mountain,BLA,swe_percapr1,0,2017-06-15
Sand Flat,SDF,swe_latest,10.1,2017-06-15
Sand Flat,SDF,swe_percapr1,23,2017-06-15
Medicine Lake,MED,swe_latest,3.5,2017-06-15
Medicine Lake,MED,swe_percapr1,10,2017-06-15
Adin Mountain,ADM,swe_latest,0,2017-06-15
Adin Mountain,ADM,swe_percapr1,0,2017-06-15
Snow Mountain,SNM,swe_latest,0,2017-06-15
Snow Mountain,SNM,swe_percapr1,0,2017-06-15
Slate Creek,SLT,swe_latest,0,2017-06-15
Slate Creek,SLT,swe_percapr1,0,2017-06-15
Stouts Meadow,STM,swe_latest,0,2017-06-15
Stouts Meadow,STM,swe_percapr1,0,2017-06-15
Kettle Rock,KTL,swe_latest,0,2017-06-15
Kettle Rock,KTL,swe_percapr1,0,2017-06-15
Grizzly Ridge,GRZ,swe_latest,0,2017-06-15
Grizzly Ridge,GRZ,swe_percapr1,0,2017-06-15
Pilot Peak,PLP,swe_latest,0,2017-06-15
Pilot Peak,PLP,swe_percapr1,0,2017-06-15
Gold Lake,GOL,swe_latest,22.7,2017-06-15
Gold Lake,GOL,swe_percapr1,62,2017-06-15
Harkness Flat,HRK,swe_latest,0,2017-06-15
Harkness Flat,HRK,swe_percapr1,0,2017-06-15
Rattlesnake,RTL,swe_latest,0,2017-06-15
Rattlesnake,RTL,swe_percapr1,0,2017-06-15
Bucks Lake,BKL,swe_latest,0,2017-06-15
Bucks Lake,BKL,swe_percapr1,0,2017-06-15
Four Trees,FOR,swe_latest,0,2017-06-15
Four Trees,FOR,swe_percapr1,0,2017-06-15
Noel Spring,NLS,swe_latest,0,2017-06-15
Schneiders,SCN,swe_latest,45,2017-06-15
Schneiders,SCN,swe_percapr1,130,2017-06-15
Carson Pass,CXS,swe_latest,9.4,2017-06-15
Caples Lake,CAP,swe_latest,0.2,2017-06-15
Caples Lake,CAP,swe_percapr1,0,2017-06-15
Alpha,ALP,swe_latest,0,2017-06-15
Alpha,ALP,swe_percapr1,0,2017-06-15
Forni Ridge,FRN,swe_latest,0.6,2017-06-15
Forni Ridge,FRN,swe_percapr1,1,2017-06-15
Silver Lake,SIL,swe_latest,0,2017-06-15
Silver Lake,SIL,swe_percapr1,0,2017-06-15
Central Sierra Snow Lab,CSL,swe_latest,3,2017-06-15
Central Sierra Snow Lab,CSL,swe_percapr1,8,2017-06-15
Van Vleck,VVL,swe_latest,0.5,2017-06-15
Van Vleck,VVL,swe_percapr1,1,2017-06-15
Huysink,HYS,swe_latest,2.4,2017-06-15
Huysink,HYS,swe_percapr1,5,2017-06-15
Robinson Cow Camp,RCC,swe_latest,0.5,2017-06-15
Robbs Saddle,RBB,swe_latest,0,2017-06-15
Robbs Saddle,RBB,swe_percapr1,0,2017-06-15
Greek Store,GKS,swe_latest,0,2017-06-15
Greek Store,GKS,swe_percapr1,0,2017-06-15
Blue Canyon,BLC,swe_latest,0,2017-06-15
Blue Canyon,BLC,swe_percapr1,0,2017-06-15
Robbs Powerhouse,RBP,swe_latest,0,2017-06-15
Robbs Powerhouse,RBP,swe_percapr1,0,2017-06-15
Deadman Creek,DDM,swe_latest,40.6,2017-06-15
Deadman Creek,DDM,swe_percapr1,109,2017-06-15
Highland Meadow,HHM,swe_latest,43.1,2017-06-15
Highland Meadow,HHM,swe_percapr1,89,2017-06-15
Gianelli Meadow,GNL,swe_latest,37.6,2017-06-15
Gianelli Meadow,GNL,swe_percapr1,67,2017-06-15
Blue Lakes,BLK,swe_latest,21,2017-06-15
Blue Lakes,BLK,swe_percapr1,63,2017-06-15
Stanislaus Meadow,SLM,swe_latest,26.9,2017-06-15
Stanislaus Meadow,SLM,swe_percapr1,56,2017-06-15
Bloods Creek,BLD,swe_latest,0,2017-06-15
Bloods Creek,BLD,swe_percapr1,0,2017-06-15
Black Springs,BLS,swe_latest,0,2017-06-15
Black Springs,BLS,swe_percapr1,0,2017-06-15
Dana Meadows,DAN,swe_latest,17.3,2017-06-15
Dana Meadows,DAN,swe_percapr1,62,2017-06-15
Tuolumne Meadows,TUM,swe_latest,0,2017-06-15
Tuolumne Meadows,TUM,swe_percapr1,0,2017-06-15
Horse Meadow,HRS,swe_latest,49.8,2017-06-15
Horse Meadow,HRS,swe_percapr1,102,2017-06-15
Lake Tenaya,TNY,swe_latest,0,2017-06-15
Lake Tenaya,TNY,swe_percapr1,0,2017-06-15
White Wolf,WHW,swe_latest,0,2017-06-15
Lower Kibbie Ridge,KIB,swe_latest,0,2017-06-15
Lower Kibbie Ridge,KIB,swe_percapr1,0,2017-06-15
Volcanic Knob,VLC,swe_latest,25.2,2017-06-15
Volcanic Knob,VLC,swe_percapr1,83,2017-06-15
Kaiser Point,KSP,swe_latest,22.6,2017-06-15
Kaiser Point,KSP,swe_percapr1,59,2017-06-15
Green Mountain,GRM,swe_latest,0,2017-06-15
Green Mountain,GRM,swe_percapr1,0,2017-06-15
Devils Postpile,DPO,swe_latest,0,2017-06-15
Tamarack Summit,TMR,swe_latest,0,2017-06-15
Tamarack Summit,TMR,swe_percapr1,0,2017-06-15
Chilkoot Meadow,CHM,swe_latest,0,2017-06-15
Chilkoot Meadow,CHM,swe_percapr1,0,2017-06-15
Huntington Lake,HNT,swe_latest,0,2017-06-15
Huntington Lake,HNT,swe_percapr1,0,2017-06-15
Poison Ridge,PSR,swe_latest,0,2017-06-15
Poison Ridge,PSR,swe_percapr1,0,2017-06-15
Bishop Pass,BSH,swe_latest,0,2017-06-15
Bishop Pass,BSH,swe_percapr1,0,2017-06-15
State Lakes,STL,swe_latest,0,2017-06-15
State Lakes,STL,swe_percapr1,0,2017-06-15
Mitchell Meadow,MTM,swe_latest,4.7,2017-06-15
Mitchell Meadow,MTM,swe_percapr1,14,2017-06-15
Upper Burnt Corral,UBC,swe_latest,16.4,2017-06-15
Upper Burnt Corral,UBC,swe_percapr1,47,2017-06-15
West Woodchuck Meadow,WWC,swe_latest,0,2017-06-15
West Woodchuck Meadow,WWC,swe_percapr1,0,2017-06-15
Big Meadows,BIM,swe_latest,0,2017-06-15
Big Meadows,BIM,swe_percapr1,0,2017-06-15
Quaking Aspen,QUA,swe_latest,0,2017-06-15
Quaking Aspen,QUA,swe_percapr1,0,2017-06-15
Giant Forest,GNF,swe_latest,0,2017-06-15
Giant Forest,GNF,swe_percapr1,0,2017-06-15
Chagoopa Plateau,CHP,swe_latest,0.1,2017-06-15
Chagoopa Plateau,CHP,swe_percapr1,0,2017-06-15
Pascoes,PSC,swe_latest,0,2017-06-15
Pascoes,PSC,swe_percapr1,0,2017-06-15
Tunnel Guard Station,TUN,swe_latest,0,2017-06-15
Tunnel Guard Station,TUN,swe_percapr1,0,2017-06-15
Beach Meadows,BCH,swe_latest,0,2017-06-15
Beach Meadows,BCH,swe_percapr1,0,2017-06-15
Dismal Swamp,DSS,swe_latest,10.6,2017-06-15
Dismal Swamp,DSS,swe_percapr1,36,2017-06-15
Squaw Valley,SQV,swe_latest,17.4,2017-06-15
Squaw Valley,SQV,swe_percapr1,37,2017-06-15
Independence Creek,INN,swe_latest,0,2017-06-15
Independence Creek,INN,swe_percapr1,0,2017-06-15
Truckee 2,TK2,swe_latest,0,2017-06-15
Truckee 2,TK2,swe_percapr1,0,2017-06-15
Mount Rose Ski Area,MSK,swe_latest,58.6,2017-06-15
Mount Rose Ski Area,MSK,swe_percapr1,152,2017-06-15
Heavenly Valley,HVN,swe_latest,2.6,2017-06-15
Heavenly Valley,HVN,swe_percapr1,9,2017-06-15
Hagans Meadow,HGM,swe_latest,0,2017-06-15
Hagans Meadow,HGM,swe_percapr1,0,2017-06-15
Marlette Lake,MRL,swe_latest,0,2017-06-15
Marlette Lake,MRL,swe_percapr1,0,2017-06-15
Echo Peak 5,EP5,swe_latest,0.3,2017-06-15
Echo Peak 5,EP5,swe_percapr1,0,2017-06-15
Tahoe City Cross,TCC,swe_latest,0,2017-06-15
Tahoe City Cross,TCC,swe_percapr1,0,2017-06-15
Ward Creek 3,WC3,swe_latest,0,2017-06-15
Ward Creek 3,WC3,swe_percapr1,0,2017-06-15
Fallen Leaf Lake,FLL,swe_latest,0,2017-06-15
Fallen Leaf Lake,FLL,swe_percapr1,0,2017-06-15
Ebbetts Pass,EBB,swe_latest,20.9,2017-06-15
Ebbetts Pass,EBB,swe_percapr1,53,2017-06-15
Horse Meadow,HOR,swe_latest,13.1,2017-06-15
Monitor Pass,MNT,swe_latest,0,2017-06-15
Spratt Creek,SPT,swe_latest,0,2017-06-15
Spratt Creek,SPT,swe_percapr1,0,2017-06-15
Leavitt Lake,LVT,swe_latest,100.3,2017-06-15
Summit Meadow,SDW,swe_latest,8.6,2017-06-15
Virginia Lakes,VRG,swe_latest,0.7,2017-06-15
Virginia Lakes,VRG,swe_percapr1,3,2017-06-15
Lobdell Lake,LBD,swe_latest,0,2017-06-15
Lobdell Lake,LBD,swe_percapr1,0,2017-06-15
Sonora Pass Bridge,SPS,swe_latest,2,2017-06-15
Sonora Pass Bridge,SPS,swe_percapr1,7,2017-06-15
Leavitt Meadows,LVM,swe_latest,0,2017-06-15
