station,dwr3id,pname,value,cdecday
Blue Lakes,BLK,swe_percapr1,50,2019-01-17
Stanislaus Meadow,SLM,swe_latest,21.8,2019-01-17
Stanislaus Meadow,SLM,swe_percapr1,46,2019-01-17
Bloods Creek,BLD,swe_latest,15,2019-01-17
Bloods Creek,BLD,swe_percapr1,42,2019-01-17
Black Springs,BLS,swe_latest,13,2019-01-17
Black Springs,BLS,swe_percapr1,41,2019-01-17
Dana Meadows,DAN,swe_latest,15,2019-01-17
Dana Meadows,DAN,swe_percapr1,54,2019-01-17
Slide Canyon,SLI,swe_latest,19.7,2019-01-17
Slide Canyon,SLI,swe_percapr1,48,2019-01-17
Tuolumne Meadows,TUM,swe_latest,11.8,2019-01-17
Tuolumne Meadows,TUM,swe_percapr1,52,2019-01-17
Horse Meadow,HRS,swe_latest,27.7,2019-01-17
Horse Meadow,HRS,swe_percapr1,57,2019-01-17
Ostrander Lake,STR,swe_latest,19.6,2019-01-17
Ostrander Lake,STR,swe_percapr1,56,2019-01-17
Lake Tenaya,TNY,swe_latest,17.7,2019-01-17
Lake Tenaya,TNY,swe_percapr1,54,2019-01-17
White Wolf,WHW,swe_latest,17.3,2019-01-17
Paradise Meadow,PDS,swe_latest,21.4,2019-01-17
Paradise Meadow,PDS,swe_percapr1,52,2019-01-17
Lower Kibbie Ridge,KIB,swe_latest,11.5,2019-01-17
Lower Kibbie Ridge,KIB,swe_percapr1,42,2019-01-17
Volcanic Knob,VLC,swe_latest,15.1,2019-01-17
Volcanic Knob,VLC,swe_percapr1,50,2019-01-17
Kaiser Point,KSP,swe_latest,14.2,2019-01-17
Kaiser Point,KSP,swe_percapr1,38,2019-01-17
Green Mountain,GRM,swe_latest,15.2,2019-01-17
Green Mountain,GRM,swe_percapr1,49,2019-01-17
Devils Postpile,DPO,swe_latest,12.7,2019-01-17
Tamarack Summit,TMR,swe_latest,12.7,2019-01-17
Tamarack Summit,TMR,swe_percapr1,42,2019-01-17
Chilkoot Meadow,CHM,swe_latest,16.6,2019-01-17
Chilkoot Meadow,CHM,swe_percapr1,44,2019-01-17
Huntington Lake,HNT,swe_latest,8,2019-01-17
Huntington Lake,HNT,swe_percapr1,40,2019-01-17
Graveyard Meadow,GRV,swe_latest,11.6,2019-01-17
Graveyard Meadow,GRV,swe_percapr1,62,2019-01-17
Poison Ridge,PSR,swe_latest,11.2,2019-01-17
Poison Ridge,PSR,swe_percapr1,39,2019-01-17
Bishop Pass,BSH,swe_latest,7.9,2019-01-17
Bishop Pass,BSH,swe_percapr1,23,2019-01-17
State Lakes,STL,swe_latest,16.3,2019-01-17
State Lakes,STL,swe_percapr1,56,2019-01-17
Mitchell Meadow,MTM,swe_latest,18.3,2019-01-17
Mitchell Meadow,MTM,swe_percapr1,56,2019-01-17
Upper Burnt Corral,UBC,swe_latest,16.2,2019-01-17
Upper Burnt Corral,UBC,swe_percapr1,47,2019-01-17
West Woodchuck Meadow,WWC,swe_latest,10.2,2019-01-17
West Woodchuck Meadow,WWC,swe_percapr1,31,2019-01-17
Quaking Aspen,QUA,swe_latest,8.6,2019-01-17
Quaking Aspen,QUA,swe_percapr1,41,2019-01-17
Giant Forest,GNF,swe_latest,3.4,2019-01-17
Giant Forest,GNF,swe_percapr1,34,2019-01-17
Upper Tyndall Creek,UTY,swe_latest,10.8,2019-01-17
Upper Tyndall Creek,UTY,swe_percapr1,39,2019-01-17
Crabtree Meadow,CBT,swe_latest,9.4,2019-01-17
Crabtree Meadow,CBT,swe_percapr1,47,2019-01-17
Chagoopa Plateau,CHP,swe_latest,12.4,2019-01-17
Chagoopa Plateau,CHP,swe_percapr1,57,2019-01-17
Pascoes,PSC,swe_latest,13.2,2019-01-17
Pascoes,PSC,swe_percapr1,53,2019-01-17
Wet Meadows,WTM,swe_latest,13.2,2019-01-17
Wet Meadows,WTM,swe_percapr1,43,2019-01-17
Casa Vieja Meadows,CSV,swe_latest,12.6,2019-01-17
Casa Vieja Meadows,CSV,swe_percapr1,60,2019-01-17
Beach Meadows,BCH,swe_latest,5.4,2019-01-17
Beach Meadows,BCH,swe_percapr1,49,2019-01-17
Dismal Swamp,DSS,swe_latest,16.1,2019-01-17
Dismal Swamp,DSS,swe_percapr1,55,2019-01-17
Big Meadows,BMW,swe_latest,11.6,2019-01-17
Big Meadows,BMW,swe_percapr1,45,2019-01-17
Squaw Valley,SQV,swe_latest,25.8,2019-01-17
Squaw Valley,SQV,swe_percapr1,55,2019-01-17
Independence Creek,INN,swe_latest,7.5,2019-01-17
Independence Creek,INN,swe_percapr1,59,2019-01-17
Truckee 2,TK2,swe_latest,11,2019-01-17
Truckee 2,TK2,swe_percapr1,77,2019-01-17
Mount Rose Ski Area,MSK,swe_latest,19.4,2019-01-17
Mount Rose Ski Area,MSK,swe_percapr1,50,2019-01-17
Heavenly Valley,HVN,swe_latest,10.6,2019-01-17
Heavenly Valley,HVN,swe_percapr1,38,2019-01-17
Hagans Meadow,HGM,swe_latest,9.3,2019-01-17
Hagans Meadow,HGM,swe_percapr1,56,2019-01-17
Marlette Lake,MRL,swe_latest,11.3,2019-01-17
Marlette Lake,MRL,swe_percapr1,54,2019-01-17
Echo Peak 5,EP5,swe_latest,20.7,2019-01-17
Echo Peak 5,EP5,swe_percapr1,52,2019-01-17
Rubicon Peak 2,RP2,swe_latest,11.9,2019-01-17
Rubicon Peak 2,RP2,swe_percapr1,41,2019-01-17
Tahoe City Cross,TCC,swe_latest,9,2019-01-17
Tahoe City Cross,TCC,swe_percapr1,56,2019-01-17
Ward Creek 3,WC3,swe_latest,19.8,2019-01-17
Ward Creek 3,WC3,swe_percapr1,50,2019-01-17
Fallen Leaf Lake,FLL,swe_latest,4.7,2019-01-17
Fallen Leaf Lake,FLL,swe_percapr1,67,2019-01-17
Ebbetts Pass,EBB,swe_latest,19.7,2019-01-17
Ebbetts Pass,EBB,swe_percapr1,51,2019-01-17
Horse Meadow,HOR,swe_latest,12.2,2019-01-17
Monitor Pass,MNT,swe_latest,8.7,2019-01-17
Burnside Lake,BSK,swe_latest,15.6,2019-01-17
Forestdale Creek,FDC,swe_latest,20.5,2019-01-17
Poison Flat,PSN,swe_latest,9.5,2019-01-17
Poison Flat,PSN,swe_percapr1,59,2019-01-17
Spratt Creek,SPT,swe_latest,4.6,2019-01-17
Spratt Creek,SPT,swe_percapr1,102,2019-01-17
Leavitt Lake,LVT,swe_latest,27,2019-01-17
Summit Meadow,SDW,swe_latest,12,2019-01-17
Virginia Lakes,VRG,swe_latest,7.9,2019-01-17
Virginia Lakes,VRG,swe_percapr1,39,2019-01-17
Sonora Pass Bridge,SPS,swe_latest,13.8,2019-01-17
Sonora Pass Bridge,SPS,swe_percapr1,53,2019-01-17
Leavitt Meadows,LVM,swe_latest,9.3,2019-01-17
Leavitt Meadows,LVM,swe_percapr1,116,2019-01-17
Gem Pass,GEM,swe_latest,11.2,2019-01-17
Gem Pass,GEM,swe_percapr1,35,2019-01-17
Sawmill,SWM,swe_latest,8.9,2019-01-17
Sawmill,SWM,swe_percapr1,46,2019-01-17
Cottonwood Lakes,CWD,swe_latest,7.9,2019-01-17
Cottonwood Lakes,CWD,swe_percapr1,68,2019-01-17
Big Pine Creek,BGP,swe_latest,9,2019-01-17
Big Pine Creek,BGP,swe_percapr1,50,2019-01-17
Rock Creek Lakes,RCK,swe_latest,8.9,2019-01-17
Rock Creek Lakes,RCK,swe_percapr1,64,2019-01-17
South Lake,SLK,swe_latest,8.2,2019-01-17
South Lake,SLK,swe_percapr1,51,2019-01-17
Mammoth Pass,MHP,swe_latest,15.6,2019-01-17
Mammoth Pass,MHP,swe_percapr1,37,2019-01-17
Peterson Flat,PET,swe_latest,15.8,2019-01-18
Peterson Flat,PET,swe_percapr1,54,2019-01-18
Red Rock Mountain,RRM,swe_latest,29.8,2019-01-18
Red Rock Mountain,RRM,swe_percapr1,75,2019-01-18
Bonanza King,BNK,swe_latest,21.7,2019-01-18
Bonanza King,BNK,swe_percapr1,54,2019-01-18
Shimmy Lake,SHM,swe_latest,24.3,2019-01-18
Shimmy Lake,SHM,swe_percapr1,60,2019-01-18
Middle Boulder 3,MB3,swe_latest,18.6,2019-01-18
Middle Boulder 3,MB3,swe_percapr1,66,2019-01-18
Highland Lakes,HIG,swe_latest,23.6,2019-01-18
Highland Lakes,HIG,swe_percapr1,79,2019-01-18
Scott Mountain,SCT,swe_latest,13.6,2019-01-18
Scott Mountain,SCT,swe_percapr1,85,2019-01-18
Mumbo Basin,MUM,swe_latest,11,2019-01-18
Mumbo Basin,MUM,swe_percapr1,49,2019-01-18
Big Flat,BFL,swe_latest,9.2,2019-01-18
Big Flat,BFL,swe_percapr1,58,2019-01-18
Crowder Flat,CWF,swe_latest,2.1,2019-01-18
Cedar Pass,CDP,swe_latest,8.6,2019-01-18
Cedar Pass,CDP,swe_percapr1,48,2019-01-18
Blacks Mountain,BLA,swe_latest,7.8,2019-01-18
Blacks Mountain,BLA,swe_percapr1,61,2019-01-18
Sand Flat,SDF,swe_latest,21.4,2019-01-18
Sand Flat,SDF,swe_percapr1,50,2019-01-18
Medicine Lake,MED,swe_latest,20.6,2019-01-18
Medicine Lake,MED,swe_percapr1,63,2019-01-18
Adin Mountain,ADM,swe_latest,7.8,2019-01-18
Adin Mountain,ADM,swe_percapr1,57,2019-01-18
Snow Mountain,SNM,swe_latest,19.1,2019-01-18
Snow Mountain,SNM,swe_percapr1,71,2019-01-18
Slate Creek,SLT,swe_latest,11.8,2019-01-18
Slate Creek,SLT,swe_percapr1,41,2019-01-18
Stouts Meadow,STM,swe_latest,15.9,2019-01-18
Stouts Meadow,STM,swe_percapr1,44,2019-01-18
Lower Lassen Peak,LLP,swe_latest,42.4,2019-01-18
Kettle Rock,KTL,swe_latest,17.5,2019-01-18
Kettle Rock,KTL,swe_percapr1,69,2019-01-18
Grizzly Ridge,GRZ,swe_latest,16.1,2019-01-18
Grizzly Ridge,GRZ,swe_percapr1,54,2019-01-18
Pilot Peak,PLP,swe_latest,25.3,2019-01-18
Pilot Peak,PLP,swe_percapr1,48,2019-01-18
Gold Lake,GOL,swe_latest,22.6,2019-01-18
Gold Lake,GOL,swe_percapr1,62,2019-01-18
Humbug,HMB,swe_latest,23.9,2019-01-18
Humbug,HMB,swe_percapr1,85,2019-01-18
Harkness Flat,HRK,swe_latest,17.6,2019-01-18
Harkness Flat,HRK,swe_percapr1,62,2019-01-18
Rattlesnake,RTL,swe_latest,14.2,2019-01-18
Rattlesnake,RTL,swe_percapr1,101,2019-01-18
Bucks Lake,BKL,swe_latest,11.5,2019-01-18
Bucks Lake,BKL,swe_percapr1,26,2019-01-18
Four Trees,FOR,swe_latest,9.4,2019-01-18
Four Trees,FOR,swe_percapr1,47,2019-01-18
Noel Spring,NLS,swe_latest,4.6,2019-01-18
Schneiders,SCN,swe_latest,16.1,2019-01-18
Schneiders,SCN,swe_percapr1,47,2019-01-18
Lake Lois,LOS,swe_latest,21.4,2019-01-18
Lake Lois,LOS,swe_percapr1,54,2019-01-18
Carson Pass,CXS,swe_latest,18.7,2019-01-18
Caples Lake,CAP,swe_latest,22.1,2019-01-18
Caples Lake,CAP,swe_percapr1,72,2019-01-18
Alpha,ALP,swe_latest,20.6,2019-01-18
Alpha,ALP,swe_percapr1,57,2019-01-18
Forni Ridge,FRN,swe_latest,23.7,2019-01-18
Forni Ridge,FRN,swe_percapr1,64,2019-01-18
Silver Lake,SIL,swe_latest,17.2,2019-01-18
Silver Lake,SIL,swe_percapr1,76,2019-01-18
Central Sierra Snow Lab,CSL,swe_latest,25.4,2019-01-18
Central Sierra Snow Lab,CSL,swe_percapr1,76,2019-01-18
Van Vleck,VVL,swe_latest,23.9,2019-01-18
Van Vleck,VVL,swe_percapr1,67,2019-01-18
Huysink,HYS,swe_latest,18,2019-01-18
Huysink,HYS,swe_percapr1,42,2019-01-18
Robinson Cow Camp,RCC,swe_latest,28,2019-01-18
Robbs Saddle,RBB,swe_latest,8.8,2019-01-18
Robbs Saddle,RBB,swe_percapr1,41,2019-01-18
Greek Store,GKS,swe_latest,9.5,2019-01-18
Greek Store,GKS,swe_percapr1,45,2019-01-18
Blue Canyon,BLC,swe_latest,7.6,2019-01-18
Blue Canyon,BLC,swe_percapr1,84,2019-01-18
Robbs Powerhouse,RBP,swe_latest,3.3,2019-01-18
Robbs Powerhouse,RBP,swe_percapr1,64,2019-01-18
Deadman Creek,DDM,swe_latest,13.4,2019-01-18
Deadman Creek,DDM,swe_percapr1,36,2019-01-18
Highland Meadow,HHM,swe_latest,28,2019-01-18
Highland Meadow,HHM,swe_percapr1,58,2019-01-18
Gianelli Meadow,GNL,swe_latest,33.1,2019-01-18
Gianelli Meadow,GNL,swe_percapr1,60,2019-01-18
Lower Relief Valley,REL,swe_latest,25,2019-01-18
Lower Relief Valley,REL,swe_percapr1,61,2019-01-18
Blue Lakes,BLK,swe_latest,17.9,2019-01-18
Blue Lakes,BLK,swe_percapr1,54,2019-01-18
Stanislaus Meadow,SLM,swe_latest,23.6,2019-01-18
Stanislaus Meadow,SLM,swe_percapr1,50,2019-01-18
Bloods Creek,BLD,swe_latest,16.8,2019-01-18
Bloods Creek,BLD,swe_percapr1,47,2019-01-18
Black Springs,BLS,swe_latest,14.9,2019-01-18
Black Springs,BLS,swe_percapr1,47,2019-01-18
Dana Meadows,DAN,swe_latest,15.8,2019-01-18
Dana Meadows,DAN,swe_percapr1,57,2019-01-18
Slide Canyon,SLI,swe_latest,21.1,2019-01-18
Slide Canyon,SLI,swe_percapr1,51,2019-01-18
Tuolumne Meadows,TUM,swe_latest,12.3,2019-01-18
Tuolumne Meadows,TUM,swe_percapr1,55,2019-01-18
Horse Meadow,HRS,swe_latest,29.4,2019-01-18
Horse Meadow,HRS,swe_percapr1,60,2019-01-18
Ostrander Lake,STR,swe_latest,20.4,2019-01-18
Ostrander Lake,STR,swe_percapr1,59,2019-01-18
Lake Tenaya,TNY,swe_latest,18.8,2019-01-18
Lake Tenaya,TNY,swe_percapr1,57,2019-01-18
White Wolf,WHW,swe_latest,18.2,2019-01-18
Paradise Meadow,PDS,swe_latest,22.9,2019-01-18
Paradise Meadow,PDS,swe_percapr1,55,2019-01-18
Lower Kibbie Ridge,KIB,swe_latest,11.8,2019-01-18
Lower Kibbie Ridge,KIB,swe_percapr1,43,2019-01-18
Volcanic Knob,VLC,swe_latest,16.3,2019-01-18
Volcanic Knob,VLC,swe_percapr1,54,2019-01-18
Kaiser Point,KSP,swe_latest,15.6,2019-01-18
Kaiser Point,KSP,swe_percapr1,41,2019-01-18
Green Mountain,GRM,swe_latest,16.4,2019-01-18
Green Mountain,GRM,swe_percapr1,53,2019-01-18
Devils Postpile,DPO,swe_latest,14.9,2019-01-18
Tamarack Summit,TMR,swe_latest,14,2019-01-18
Tamarack Summit,TMR,swe_percapr1,46,2019-01-18
Chilkoot Meadow,CHM,swe_latest,17.5,2019-01-18
Chilkoot Meadow,CHM,swe_percapr1,46,2019-01-18
Huntington Lake,HNT,swe_latest,8.4,2019-01-18
Huntington Lake,HNT,swe_percapr1,42,2019-01-18
Graveyard Meadow,GRV,swe_latest,12.6,2019-01-18
Graveyard Meadow,GRV,swe_percapr1,67,2019-01-18
Poison Ridge,PSR,swe_latest,11.8,2019-01-18
Poison Ridge,PSR,swe_percapr1,41,2019-01-18
Bishop Pass,BSH,swe_latest,8.7,2019-01-18
Bishop Pass,BSH,swe_percapr1,26,2019-01-18
State Lakes,STL,swe_latest,18.4,2019-01-18
State Lakes,STL,swe_percapr1,63,2019-01-18
Mitchell Meadow,MTM,swe_latest,20.5,2019-01-18
Mitchell Meadow,MTM,swe_percapr1,62,2019-01-18
Upper Burnt Corral,UBC,swe_latest,17.3,2019-01-18
Upper Burnt Corral,UBC,swe_percapr1,50,2019-01-18
West Woodchuck Meadow,WWC,swe_latest,11.5,2019-01-18
West Woodchuck Meadow,WWC,swe_percapr1,35,2019-01-18
Quaking Aspen,QUA,swe_latest,9.6,2019-01-18
Quaking Aspen,QUA,swe_percapr1,46,2019-01-18
Giant Forest,GNF,swe_latest,3.6,2019-01-18
Giant Forest,GNF,swe_percapr1,36,2019-01-18
Upper Tyndall Creek,UTY,swe_latest,12.3,2019-01-18
Upper Tyndall Creek,UTY,swe_percapr1,44,2019-01-18
Crabtree Meadow,CBT,swe_latest,10.8,2019-01-18
Crabtree Meadow,CBT,swe_percapr1,55,2019-01-18
Chagoopa Plateau,CHP,swe_latest,14.1,2019-01-18
Chagoopa Plateau,CHP,swe_percapr1,65,2019-01-18
Pascoes,PSC,swe_latest,17,2019-01-18
Pascoes,PSC,swe_percapr1,68,2019-01-18
Wet Meadows,WTM,swe_latest,16.7,2019-01-18
Wet Meadows,WTM,swe_percapr1,55,2019-01-18
Casa Vieja Meadows,CSV,swe_latest,14.6,2019-01-18
Casa Vieja Meadows,CSV,swe_percapr1,70,2019-01-18
Beach Meadows,BCH,swe_latest,7.3,2019-01-18
Beach Meadows,BCH,swe_percapr1,67,2019-01-18
Dismal Swamp,DSS,swe_latest,16.4,2019-01-18
Dismal Swamp,DSS,swe_percapr1,56,2019-01-18
Big Meadows,BMW,swe_latest,13.3,2019-01-18
Big Meadows,BMW,swe_percapr1,52,2019-01-18
Squaw Valley,SQV,swe_latest,26.2,2019-01-18
Squaw Valley,SQV,swe_percapr1,56,2019-01-18
Independence Creek,INN,swe_latest,8.9,2019-01-18
Independence Creek,INN,swe_percapr1,70,2019-01-18
Truckee 2,TK2,swe_latest,12.3,2019-01-18
Truckee 2,TK2,swe_percapr1,86,2019-01-18
Mount Rose Ski Area,MSK,swe_latest,21.2,2019-01-18
Mount Rose Ski Area,MSK,swe_percapr1,55,2019-01-18
Heavenly Valley,HVN,swe_latest,12.2,2019-01-18
Heavenly Valley,HVN,swe_percapr1,43,2019-01-18
Hagans Meadow,HGM,swe_latest,10.4,2019-01-18
Hagans Meadow,HGM,swe_percapr1,63,2019-01-18
Marlette Lake,MRL,swe_latest,13,2019-01-18
Marlette Lake,MRL,swe_percapr1,62,2019-01-18
Echo Peak 5,EP5,swe_latest,23.3,2019-01-18
Echo Peak 5,EP5,swe_percapr1,59,2019-01-18
Rubicon Peak 2,RP2,swe_latest,14,2019-01-18
Rubicon Peak 2,RP2,swe_percapr1,48,2019-01-18
Tahoe City Cross,TCC,swe_latest,9.6,2019-01-18
Tahoe City Cross,TCC,swe_percapr1,60,2019-01-18
Ward Creek 3,WC3,swe_latest,21.5,2019-01-18
Ward Creek 3,WC3,swe_percapr1,55,2019-01-18
Fallen Leaf Lake,FLL,swe_latest,5.4,2019-01-18
Fallen Leaf Lake,FLL,swe_percapr1,77,2019-01-18
Ebbetts Pass,EBB,swe_latest,20.8,2019-01-18
Ebbetts Pass,EBB,swe_percapr1,54,2019-01-18
Horse Meadow,HOR,swe_latest,13,2019-01-18
Monitor Pass,MNT,swe_latest,9.1,2019-01-18
Burnside Lake,BSK,swe_latest,16.3,2019-01-18
Forestdale Creek,FDC,swe_latest,22.3,2019-01-18
Poison Flat,PSN,swe_latest,10.2,2019-01-18
Poison Flat,PSN,swe_percapr1,63,2019-01-18
Spratt Creek,SPT,swe_latest,4.9,2019-01-18
Spratt Creek,SPT,swe_percapr1,109,2019-01-18
Leavitt Lake,LVT,swe_latest,28.5,2019-01-18
Summit Meadow,SDW,swe_latest,12.5,2019-01-18
Virginia Lakes,VRG,swe_latest,8.7,2019-01-18
Virginia Lakes,VRG,swe_percapr1,43,2019-01-18
Sonora Pass Bridge,SPS,swe_latest,14.4,2019-01-18
Sonora Pass Bridge,SPS,swe_percapr1,55,2019-01-18
Leavitt Meadows,LVM,swe_latest,9.2,2019-01-18
Leavitt Meadows,LVM,swe_percapr1,115,2019-01-18
Gem Pass,GEM,swe_latest,11.8,2019-01-18
Gem Pass,GEM,swe_percapr1,37,2019-01-18
Sawmill,SWM,swe_latest,10.2,2019-01-18
Sawmill,SWM,swe_percapr1,53,2019-01-18
Cottonwood Lakes,CWD,swe_latest,9.2,2019-01-18
Cottonwood Lakes,CWD,swe_percapr1,79,2019-01-18
Big Pine Creek,BGP,swe_latest,9.9,2019-01-18
Big Pine Creek,BGP,swe_percapr1,55,2019-01-18
Rock Creek Lakes,RCK,swe_latest,9.7,2019-01-18
Rock Creek Lakes,RCK,swe_percapr1,69,2019-01-18
South Lake,SLK,swe_latest,10,2019-01-18
South Lake,SLK,swe_percapr1,62,2019-01-18
Mammoth Pass,MHP,swe_latest,17.6,2019-01-18
Mammoth Pass,MHP,swe_percapr1,42,2019-01-18
Peterson Flat,PET,swe_latest,16.4,2019-01-19
Peterson Flat,PET,swe_percapr1,56,2019-01-19
Red Rock Mountain,RRM,swe_latest,31.4,2019-01-19
Red Rock Mountain,RRM,swe_percapr1,79,2019-01-19
Bonanza King,BNK,swe_latest,22.9,2019-01-19
Bonanza King,BNK,swe_percapr1,57,2019-01-19
Shimmy Lake,SHM,swe_latest,25,2019-01-19
Shimmy Lake,SHM,swe_percapr1,62,2019-01-19
Middle Boulder 3,MB3,swe_latest,19.9,2019-01-19
Middle Boulder 3,MB3,swe_percapr1,70,2019-01-19
Highland Lakes,HIG,swe_latest,25.1,2019-01-19
Highland Lakes,HIG,swe_percapr1,84,2019-01-19
Scott Mountain,SCT,swe_latest,14.6,2019-01-19
Scott Mountain,SCT,swe_percapr1,92,2019-01-19
Mumbo Basin,MUM,swe_latest,11.8,2019-01-19
Mumbo Basin,MUM,swe_percapr1,53,2019-01-19
Big Flat,BFL,swe_latest,10.1,2019-01-19
Big Flat,BFL,swe_percapr1,64,2019-01-19
Crowder Flat,CWF,swe_latest,2.6,2019-01-19
Cedar Pass,CDP,swe_latest,9.1,2019-01-19
Cedar Pass,CDP,swe_percapr1,50,2019-01-19
Blacks Mountain,BLA,swe_latest,7.9,2019-01-19
Blacks Mountain,BLA,swe_percapr1,62,2019-01-19
Sand Flat,SDF,swe_latest,22.2,2019-01-19
Sand Flat,SDF,swe_percapr1,52,2019-01-19
Medicine Lake,MED,swe_latest,21.4,2019-01-19
Medicine Lake,MED,swe_percapr1,66,2019-01-19
Adin Mountain,ADM,swe_latest,8.3,2019-01-19
Adin Mountain,ADM,swe_percapr1,61,2019-01-19
Snow Mountain,SNM,swe_latest,20.2,2019-01-19
Snow Mountain,SNM,swe_percapr1,75,2019-01-19
Slate Creek,SLT,swe_latest,12.9,2019-01-19
Slate Creek,SLT,swe_percapr1,44,2019-01-19
Stouts Meadow,STM,swe_latest,16.9,2019-01-19
Stouts Meadow,STM,swe_percapr1,47,2019-01-19
Lower Lassen Peak,LLP,swe_latest,44.4,2019-01-19
Kettle Rock,KTL,swe_latest,17.9,2019-01-19
Kettle Rock,KTL,swe_percapr1,70,2019-01-19
Grizzly Ridge,GRZ,swe_latest,16.3,2019-01-19
Grizzly Ridge,GRZ,swe_percapr1,55,2019-01-19
Pilot Peak,PLP,swe_latest,25.7,2019-01-19
Pilot Peak,PLP,swe_percapr1,49,2019-01-19
Gold Lake,GOL,swe_latest,23,2019-01-19
Gold Lake,GOL,swe_percapr1,63,2019-01-19
Humbug,HMB,swe_latest,24.6,2019-01-19
Humbug,HMB,swe_percapr1,88,2019-01-19
Harkness Flat,HRK,swe_latest,18.1,2019-01-19
Harkness Flat,HRK,swe_percapr1,63,2019-01-19
Rattlesnake,RTL,swe_latest,14.3,2019-01-19
Rattlesnake,RTL,swe_percapr1,102,2019-01-19
Bucks Lake,BKL,swe_latest,11.9,2019-01-19
Bucks Lake,BKL,swe_percapr1,27,2019-01-19
Four Trees,FOR,swe_latest,8.3,2019-01-19
Four Trees,FOR,swe_percapr1,41,2019-01-19
Noel Spring,NLS,swe_latest,4.7,2019-01-19
Schneiders,SCN,swe_latest,16.6,2019-01-19
Schneiders,SCN,swe_percapr1,48,2019-01-19
Lake Lois,LOS,swe_latest,22.8,2019-01-19
Lake Lois,LOS,swe_percapr1,58,2019-01-19
Carson Pass,CXS,swe_latest,18.7,2019-01-19
Caples Lake,CAP,swe_latest,22.7,2019-01-19
Caples Lake,CAP,swe_percapr1,74,2019-01-19
Alpha,ALP,swe_latest,20.8,2019-01-19
Alpha,ALP,swe_percapr1,58,2019-01-19
Forni Ridge,FRN,swe_latest,23.6,2019-01-19
Forni Ridge,FRN,swe_percapr1,64,2019-01-19
Silver Lake,SIL,swe_latest,16.9,2019-01-19
Silver Lake,SIL,swe_percapr1,75,2019-01-19
Central Sierra Snow Lab,CSL,swe_latest,25.8,2019-01-19
Central Sierra Snow Lab,CSL,swe_percapr1,77,2019-01-19
Van Vleck,VVL,swe_latest,24.2,2019-01-19
Van Vleck,VVL,swe_percapr1,68,2019-01-19
Huysink,HYS,swe_latest,19,2019-01-19
Huysink,HYS,swe_percapr1,45,2019-01-19
Robinson Cow Camp,RCC,swe_latest,28.8,2019-01-19
Robbs Saddle,RBB,swe_latest,9.1,2019-01-19
Robbs Saddle,RBB,swe_percapr1,42,2019-01-19
Greek Store,GKS,swe_latest,10,2019-01-19
Greek Store,GKS,swe_percapr1,47,2019-01-19
Blue Canyon,BLC,swe_latest,7.4,2019-01-19
Blue Canyon,BLC,swe_percapr1,83,2019-01-19
Robbs Powerhouse,RBP,swe_latest,3.2,2019-01-19
Robbs Powerhouse,RBP,swe_percapr1,61,2019-01-19
Deadman Creek,DDM,swe_latest,14.3,2019-01-19
Deadman Creek,DDM,swe_percapr1,38,2019-01-19
Highland Meadow,HHM,swe_latest,28.7,2019-01-19
Highland Meadow,HHM,swe_percapr1,60,2019-01-19
Gianelli Meadow,GNL,swe_latest,33.7,2019-01-19
Gianelli Meadow,GNL,swe_percapr1,61,2019-01-19
Lower Relief Valley,REL,swe_latest,25.1,2019-01-19
Lower Relief Valley,REL,swe_percapr1,61,2019-01-19
Blue Lakes,BLK,swe_latest,18.2,2019-01-19
Blue Lakes,BLK,swe_percapr1,55,2019-01-19
Stanislaus Meadow,SLM,swe_latest,24.7,2019-01-19
Stanislaus Meadow,SLM,swe_percapr1,52,2019-01-19
Bloods Creek,BLD,swe_latest,18.2,2019-01-19
Bloods Creek,BLD,swe_percapr1,51,2019-01-19
Black Springs,BLS,swe_latest,15.3,2019-01-19
Black Springs,BLS,swe_percapr1,48,2019-01-19
Dana Meadows,DAN,swe_latest,15.9,2019-01-19
Dana Meadows,DAN,swe_percapr1,58,2019-01-19
Slide Canyon,SLI,swe_latest,21.2,2019-01-19
Slide Canyon,SLI,swe_percapr1,52,2019-01-19
Tuolumne Meadows,TUM,swe_latest,12.4,2019-01-19
Tuolumne Meadows,TUM,swe_percapr1,55,2019-01-19
Horse Meadow,HRS,swe_latest,29.5,2019-01-19
Horse Meadow,HRS,swe_percapr1,61,2019-01-19
Ostrander Lake,STR,swe_latest,20.4,2019-01-19
Ostrander Lake,STR,swe_percapr1,59,2019-01-19
Lake Tenaya,TNY,swe_latest,18.7,2019-01-19
Lake Tenaya,TNY,swe_percapr1,57,2019-01-19
White Wolf,WHW,swe_latest,18.2,2019-01-19
Paradise Meadow,PDS,swe_latest,23,2019-01-19
Paradise Meadow,PDS,swe_percapr1,56,2019-01-19
Lower Kibbie Ridge,KIB,swe_latest,11.9,2019-01-19
Lower Kibbie Ridge,KIB,swe_percapr1,43,2019-01-19
Volcanic Knob,VLC,swe_latest,16.2,2019-01-19
Volcanic Knob,VLC,swe_percapr1,54,2019-01-19
Kaiser Point,KSP,swe_latest,15.8,2019-01-19
Kaiser Point,KSP,swe_percapr1,42,2019-01-19
Green Mountain,GRM,swe_latest,16.4,2019-01-19
Green Mountain,GRM,swe_percapr1,53,2019-01-19
Devils Postpile,DPO,swe_latest,14.3,2019-01-19
Tamarack Summit,TMR,swe_latest,13.9,2019-01-19
Tamarack Summit,TMR,swe_percapr1,46,2019-01-19
